Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,year,day,month,snow,smoke,fog,drizzle,rain,mist,storm,h_fog,haze,week,tavg_lag_1,tavg_lag_3,tavg_lag_7,preciptotal_lag_1,preciptotal_lag_3,preciptotal_lag_7,sunrise_clean,sunset_clean,DaylightHrs,DaylightHrs_lag_1,DaylightHrs_lag_3,DaylightHrs_lag_7,relhum,relhum_lag_1,relhum_lag_3,relhum_lag_7
2,2014-05-08,93,68,81,58,66,0,16,439,1857,0.0,0.0,29.15,29.79,13.8,20,14.3,2014,8,May,0,0,0,0,0,0,0,0,0,19,70.0,63.0,49.0,0.1,0.001,0.05,1900-01-01 04:39:00,1900-01-01 18:57:00,14,14.0,14.0,14.0,45.60174545529749,58.99705880717164,46.195229851440786,56.01290017599175
1,2014-05-09,73,54,64,52,58,1,0,438,1858,0.0,1.03,29.03,29.74,13.2,24,16.0,2014,9,May,0,0,0,0,0,1,0,0,0,19,81.0,66.0,52.0,0.0,0.001,0.01,1900-01-01 04:38:00,1900-01-01 18:58:00,14,14.0,14.0,14.0,65.01717927843687,45.60174545529749,50.340237424792925,54.26763107665069
2,2014-05-09,76,57,67,56,61,0,2,438,1858,0.0,1.43,29.1,29.73,12.4,23,15.3,2014,9,May,0,0,0,0,1,1,0,0,0,19,64.0,70.0,52.0,1.03,0.1,0.0,1900-01-01 04:38:00,1900-01-01 18:58:00,14,14.0,14.0,14.0,67.79963306708848,65.01717927843687,58.99705880717164,50.11514475633106
1,2014-05-10,77,47,62,42,52,3,0,437,1859,0.0,0.0,29.19,29.91,2.9,25,6.9,2014,10,May,0,0,0,0,0,0,0,0,0,19,67.0,81.0,54.0,1.43,0.0,0.0,1900-01-01 04:37:00,1900-01-01 18:59:00,14,14.0,14.0,14.0,47.84879838913676,67.79963306708848,45.60174545529749,54.56816098918641
2,2014-05-10,77,52,65,44,54,0,0,437,1859,0.0,0.0,29.26,29.9,3.1,20,6.8,2014,10,May,0,0,0,0,0,0,0,0,0,19,62.0,64.0,63.0,0.0,1.03,0.001,1900-01-01 04:37:00,1900-01-01 18:59:00,14,14.0,14.0,14.0,46.51265281836932,47.84879838913676,65.01717927843687,46.195229851440786
1,2014-05-11,81,52,67,53,59,0,2,436,1900,0.0,0.12,29.19,29.91,7.6,16,8.9,2014,11,May,0,0,0,0,0,0,0,0,0,19,65.0,67.0,66.0,0.0,1.43,0.001,1900-01-01 04:36:00,1900-01-01 19:00:00,14,14.0,14.0,14.0,60.780293058186594,46.51265281836932,67.79963306708848,50.340237424792925
2,2014-05-11,85,63,74,55,61,0,9,436,1900,0.0,0.41,29.26,29.9,7.8,17,10.1,2014,11,May,0,0,0,0,1,0,0,0,0,19,67.0,62.0,70.0,0.12,0.0,0.1,1900-01-01 04:36:00,1900-01-01 19:00:00,14,14.0,14.0,14.0,51.54537159632893,60.780293058186594,47.84879838913676,58.99705880717164
1,2014-05-12,84,64,74,64,67,0,9,435,1901,0.0,2.09,29.13,29.85,6.6,19,12.0,2014,12,May,0,0,0,0,1,1,0,0,0,20,74.0,65.0,81.0,0.41,0.0,0.0,1900-01-01 04:35:00,1900-01-01 19:01:00,14,14.0,14.0,14.0,71.03714613498632,51.54537159632893,46.51265281836932,45.60174545529749
2,2014-05-12,86,65,76,67,70,0,11,435,1901,0.0,0.03,29.2,29.84,11.1,19,12.5,2014,12,May,0,0,0,0,0,1,0,0,0,20,74.0,67.0,64.0,2.09,0.12,1.03,1900-01-01 04:35:00,1900-01-01 19:01:00,14,14.0,14.0,14.0,73.75070041576691,71.03714613498632,60.780293058186594,65.01717927843687
1,2014-05-13,67,52,60,53,56,5,0,434,1902,0.0,0.12,29.29,29.98,9.5,26,12.3,2014,13,May,0,0,0,0,0,1,0,0,0,20,76.0,74.0,67.0,0.03,0.41,1.43,1900-01-01 04:34:00,1900-01-01 19:02:00,14,14.0,14.0,14.0,77.66425305480327,73.75070041576691,51.54537159632893,67.79963306708848
2,2014-05-13,70,54,62,55,58,3,0,434,1902,0.0,0.14,29.35,29.97,8.1,25,10.8,2014,13,May,0,0,0,0,0,0,0,0,0,20,60.0,74.0,62.0,0.12,2.09,0.0,1900-01-01 04:34:00,1900-01-01 19:02:00,14,14.0,14.0,14.0,77.83690302829869,77.66425305480327,71.03714613498632,47.84879838913676
1,2014-05-14,56,44,50,39,46,15,0,433,1903,0.0,0.02,29.36,30.09,10.9,2,12.0,2014,14,May,0,0,0,0,0,1,0,0,0,20,62.0,76.0,65.0,0.14,0.03,0.0,1900-01-01 04:33:00,1900-01-01 19:03:00,14,14.0,14.0,14.0,65.75713493377022,77.83690302829869,73.75070041576691,46.51265281836932
2,2014-05-14,57,44,51,41,48,14,0,433,1903,0.0,0.06,29.41,30.08,11.4,1,12.5,2014,14,May,0,0,0,0,0,1,0,0,0,20,50.0,60.0,67.0,0.02,0.12,0.12,1900-01-01 04:33:00,1900-01-01 19:03:00,14,14.0,14.0,14.0,68.48885724500228,65.75713493377022,77.66425305480327,60.780293058186594
1,2014-05-15,55,40,48,35,41,17,0,432,1904,0.0,0.19,29.26,30.0,10.3,1,13.6,2014,15,May,0,0,0,0,0,0,0,0,0,20,51.0,62.0,74.0,0.06,0.14,0.41,1900-01-01 04:32:00,1900-01-01 19:04:00,14,14.0,14.0,14.0,60.51536005629592,68.48885724500228,77.83690302829869,51.54537159632893
2,2014-05-15,57,42,50,38,43,15,0,432,1904,0.0,0.26,29.32,30.0,9.2,1,13.6,2014,15,May,0,0,0,0,0,1,0,0,0,20,48.0,50.0,74.0,0.19,0.02,2.09,1900-01-01 04:32:00,1900-01-01 19:04:00,14,14.0,14.0,14.0,63.23164295224461,60.51536005629592,65.75713493377022,71.03714613498632
1,2014-05-16,46,37,42,34,38,23,0,431,1905,0.0,0.1,29.33,30.05,4.9,6,8.0,2014,16,May,0,0,0,1,0,0,0,0,0,20,50.0,51.0,76.0,0.26,0.06,0.03,1900-01-01 04:31:00,1900-01-01 19:05:00,14,14.0,14.0,14.0,73.04785302180625,63.23164295224461,68.48885724500228,73.75070041576691
2,2014-05-16,45,41,43,37,40,22,0,431,1905,0.0,0.08,29.39,30.06,6.6,5,9.1,2014,16,May,0,0,0,0,0,0,0,0,0,20,42.0,48.0,60.0,0.1,0.19,0.12,1900-01-01 04:31:00,1900-01-01 19:05:00,14,14.0,14.0,14.0,79.18556761385011,73.04785302180625,60.51536005629592,77.66425305480327
1,2014-05-17,60,39,50,33,42,15,0,430,1906,0.0,0.0,29.4,30.12,7.7,26,8.5,2014,17,May,0,0,0,0,0,1,0,0,0,20,43.0,50.0,62.0,0.08,0.26,0.14,1900-01-01 04:30:00,1900-01-01 19:06:00,14,14.0,14.0,14.0,51.844488828729794,79.18556761385011,63.23164295224461,77.83690302829869
2,2014-05-17,61,41,51,34,44,14,0,430,1906,0.0,0.0,29.47,30.14,7.6,24,8.2,2014,17,May,0,0,0,0,0,1,0,0,0,20,50.0,42.0,50.0,0.0,0.1,0.02,1900-01-01 04:30:00,1900-01-01 19:06:00,14,14.0,14.0,14.0,51.99998988754903,51.844488828729794,73.04785302180625,65.75713493377022
1,2014-05-18,69,47,58,37,48,7,0,429,1907,0.0,0.0,29.47,30.19,9.8,22,10.5,2014,18,May,0,0,0,0,0,0,0,0,0,20,51.0,43.0,51.0,0.0,0.08,0.06,1900-01-01 04:29:00,1900-01-01 19:07:00,14,14.0,14.0,14.0,45.39261290657504,51.99998988754903,79.18556761385011,68.48885724500228
2,2014-05-18,70,48,59,38,49,6,0,429,1907,0.0,0.0,29.54,30.2,8.5,21,9.2,2014,18,May,0,0,0,0,0,0,0,0,0,20,58.0,50.0,48.0,0.0,0.0,0.19,1900-01-01 04:29:00,1900-01-01 19:07:00,14,14.0,14.0,14.0,45.554173008460594,45.39261290657504,51.844488828729794,60.51536005629592
1,2014-05-19,69,45,57,40,50,8,0,428,1908,0.0,0.001,29.34,30.1,12.7,16,13.3,2014,19,May,0,0,0,0,0,0,0,0,0,21,59.0,51.0,50.0,0.0,0.0,0.26,1900-01-01 04:28:00,1900-01-01 19:08:00,14,14.0,14.0,14.0,52.9204634200393,45.554173008460594,51.99998988754903,63.23164295224461
2,2014-05-19,71,53,62,40,52,3,0,428,1908,0.0,0.001,29.41,30.1,11.3,16,12.0,2014,19,May,0,0,0,0,0,0,0,0,0,21,57.0,58.0,42.0,0.001,0.0,0.1,1900-01-01 04:28:00,1900-01-01 19:08:00,14,14.0,14.0,14.0,44.28353594474867,52.9204634200393,45.39261290657504,73.04785302180625
1,2014-05-20,85,62,74,58,63,0,9,427,1909,0.0,0.82,29.12,29.86,9.9,20,11.1,2014,20,May,0,0,0,0,1,1,0,0,0,21,62.0,59.0,43.0,0.001,0.0,0.08,1900-01-01 04:27:00,1900-01-01 19:09:00,14,14.0,14.0,14.0,57.44277945865901,44.28353594474867,45.554173008460594,79.18556761385011
2,2014-05-20,87,63,75,60,65,0,10,427,1909,0.0,0.64,29.19,29.85,10.5,20,11.9,2014,20,May,0,0,0,0,1,1,0,0,0,21,74.0,57.0,50.0,0.82,0.001,0.0,1900-01-01 04:27:00,1900-01-01 19:09:00,14,14.0,14.0,14.0,59.66927875771295,57.44277945865901,52.9204634200393,51.844488828729794
1,2014-05-21,86,63,75,55,63,0,10,426,1910,0.0,0.01,29.16,29.86,4.4,31,7.5,2014,21,May,0,0,0,0,0,1,0,0,1,21,75.0,62.0,51.0,0.64,0.001,0.0,1900-01-01 04:26:00,1900-01-01 19:10:00,14,14.0,14.0,14.0,49.85229745582326,59.66927875771295,44.28353594474867,51.99998988754903
2,2014-05-21,89,68,79,58,66,0,14,426,1910,0.0,0.01,29.21,29.84,4.8,30,7.9,2014,21,May,0,0,0,0,0,0,0,0,1,21,75.0,74.0,58.0,0.01,0.82,0.0,1900-01-01 04:26:00,1900-01-01 19:10:00,14,14.0,14.0,14.0,48.677005733414084,49.85229745582326,57.44277945865901,45.39261290657504
1,2014-05-22,70,53,62,47,54,3,0,425,1911,0.0,0.0,29.36,30.06,4.0,5,6.8,2014,22,May,0,0,0,0,0,0,0,0,0,21,79.0,75.0,59.0,0.01,0.64,0.0,1900-01-01 04:25:00,1900-01-01 19:11:00,14,14.0,14.0,14.0,57.89139688129995,48.677005733414084,59.66927875771295,45.554173008460594
2,2014-05-22,69,54,62,50,56,3,0,425,1911,0.0,0.0,29.42,30.05,5.4,5,7.5,2014,22,May,0,0,0,0,0,0,0,0,0,21,62.0,75.0,57.0,0.0,0.01,0.001,1900-01-01 04:25:00,1900-01-01 19:11:00,14,14.0,14.0,14.0,64.7692752654581,57.89139688129995,49.85229745582326,52.9204634200393
1,2014-05-23,69,48,59,43,51,6,0,425,1912,0.0,0.0,29.47,30.18,6.2,5,6.5,2014,23,May,0,0,0,0,0,0,0,0,0,21,62.0,79.0,62.0,0.0,0.01,0.001,1900-01-01 04:25:00,1900-01-01 19:12:00,14,14.0,14.0,14.0,55.30891388324216,64.7692752654581,48.677005733414084,44.28353594474867
2,2014-05-23,68,51,60,46,52,5,0,425,1912,0.0,0.0,29.52,30.17,5.1,5,6.0,2014,23,May,0,0,0,0,0,0,0,0,0,21,59.0,62.0,74.0,0.0,0.0,0.82,1900-01-01 04:25:00,1900-01-01 19:12:00,14,14.0,14.0,14.0,59.83621034657083,55.30891388324216,57.89139688129995,57.44277945865901
1,2014-05-24,74,47,61,42,52,4,0,424,1913,0.0,0.0,29.44,30.18,3.9,6,5.2,2014,24,May,0,0,0,0,0,0,0,0,0,21,60.0,62.0,75.0,0.0,0.0,0.64,1900-01-01 04:24:00,1900-01-01 19:13:00,14,14.0,14.0,14.0,49.56918794795837,59.83621034657083,64.7692752654581,59.66927875771295
2,2014-05-24,74,50,62,45,53,3,0,424,1913,0.0,0.0,29.5,30.17,3.2,7,4.6,2014,24,May,0,0,0,0,0,0,0,0,0,21,61.0,59.0,75.0,0.0,0.0,0.01,1900-01-01 04:24:00,1900-01-01 19:13:00,14,14.0,14.0,14.0,53.67129253071018,49.56918794795837,55.30891388324216,49.85229745582326
1,2014-05-25,83,50,67,46,56,0,2,423,1914,0.0,0.0,29.35,30.08,2.3,15,5.0,2014,25,May,0,0,0,0,0,0,0,0,0,21,62.0,60.0,79.0,0.0,0.0,0.01,1900-01-01 04:23:00,1900-01-01 19:14:00,14,14.0,14.0,14.0,46.82800976389412,53.67129253071018,59.83621034657083,48.677005733414084
2,2014-05-25,85,54,70,49,58,0,5,423,1914,0.0,0.0,29.41,30.08,1.7,15,4.5,2014,25,May,0,0,0,0,0,0,0,0,0,21,67.0,61.0,62.0,0.0,0.0,0.0,1900-01-01 04:23:00,1900-01-01 19:14:00,14,14.0,14.0,14.0,47.29717977540188,46.82800976389412,49.56918794795837,57.89139688129995
1,2014-05-26,87,61,74,59,65,0,9,422,1915,0.0,0.0,29.25,29.98,5.9,21,7.5,2014,26,May,0,0,0,0,0,0,0,0,0,22,70.0,62.0,62.0,0.0,0.0,0.0,1900-01-01 04:22:00,1900-01-01 19:15:00,14,14.0,14.0,14.0,59.53597412105024,47.29717977540188,53.67129253071018,64.7692752654581
2,2014-05-26,90,67,79,62,67,0,14,422,1915,0.0,0.08,29.31,29.97,6.3,21,7.7,2014,26,May,0,0,0,0,0,0,0,0,0,22,74.0,67.0,59.0,0.0,0.0,0.0,1900-01-01 04:22:00,1900-01-01 19:15:00,14,14.0,14.0,14.0,56.116753344946545,59.53597412105024,46.82800976389412,55.30891388324216
1,2014-05-27,85,58,72,61,65,0,7,422,1916,0.0,0.21,29.21,29.91,5.3,25,10.0,2014,27,May,0,0,0,0,0,1,0,0,0,22,79.0,70.0,60.0,0.08,0.0,0.0,1900-01-01 04:22:00,1900-01-01 19:16:00,14,14.0,14.0,14.0,68.3688639794826,56.116753344946545,47.29717977540188,59.83621034657083
2,2014-05-27,85,61,73,65,68,0,8,422,1916,0.0,0.5,29.26,29.9,5.3,24,9.7,2014,27,May,0,0,0,0,0,1,0,0,0,22,72.0,74.0,61.0,0.21,0.0,0.0,1900-01-01 04:22:00,1900-01-01 19:16:00,14,14.0,14.0,14.0,76.06648588459689,68.3688639794826,59.53597412105024,49.56918794795837
1,2014-05-28,71,56,64,49,55,1,0,421,1916,0.0,0.03,29.29,30.0,9.1,4,9.3,2014,28,May,0,0,0,0,0,1,0,0,0,22,73.0,79.0,62.0,0.5,0.08,0.0,1900-01-01 04:21:00,1900-01-01 19:16:00,14,14.0,14.0,14.0,58.171338048012444,76.06648588459689,56.116753344946545,53.67129253071018
2,2014-05-28,73,58,66,54,59,0,1,421,1916,0.0,0.68,29.35,29.99,8.3,4,9.1,2014,28,May,0,0,0,0,0,1,0,0,1,22,64.0,72.0,67.0,0.03,0.21,0.0,1900-01-01 04:21:00,1900-01-01 19:16:00,14,14.0,14.0,14.0,65.26275702500878,58.171338048012444,68.3688639794826,46.82800976389412
1,2014-05-29,76,54,65,51,57,0,0,421,1917,0.0,0.0,29.38,30.09,8.4,5,9.0,2014,29,May,0,0,0,0,0,0,0,0,0,22,66.0,73.0,70.0,0.68,0.5,0.0,1900-01-01 04:21:00,1900-01-01 19:17:00,14,14.0,14.0,14.0,60.51351427175066,65.26275702500878,76.06648588459689,47.29717977540188
2,2014-05-29,77,57,67,55,59,0,2,421,1917,0.0,0.0,29.42,30.07,8.8,4,9.7,2014,29,May,0,0,0,0,0,0,0,0,0,22,65.0,64.0,74.0,0.0,0.03,0.0,1900-01-01 04:21:00,1900-01-01 19:17:00,14,14.0,14.0,14.0,65.38468100759198,60.51351427175066,58.171338048012444,59.53597412105024
1,2014-05-30,79,53,66,49,57,0,1,420,1918,0.0,0.0,29.44,30.15,6.1,6,7.0,2014,30,May,0,0,0,0,0,0,0,0,0,22,67.0,66.0,79.0,0.0,0.68,0.08,1900-01-01 04:20:00,1900-01-01 19:18:00,14,14.0,14.0,14.0,54.261483459258244,65.38468100759198,65.26275702500878,56.116753344946545
2,2014-05-30,79,57,68,53,59,0,3,420,1918,0.0,0.0,29.49,30.13,7.1,7,8.0,2014,30,May,0,0,0,0,0,0,0,0,0,22,66.0,65.0,72.0,0.0,0.0,0.21,1900-01-01 04:20:00,1900-01-01 19:18:00,14,14.0,14.0,14.0,58.72415031426328,54.261483459258244,60.51351427175066,68.3688639794826
1,2014-05-31,88,54,71,50,59,0,6,420,1919,0.0,0.0,29.39,30.12,5.8,12,8.0,2014,31,May,0,0,0,0,0,0,0,0,0,22,68.0,67.0,73.0,0.0,0.0,0.5,1900-01-01 04:20:00,1900-01-01 19:19:00,14,14.0,14.0,14.0,47.452541134851316,58.72415031426328,65.38468100759198,76.06648588459689
2,2014-05-31,89,60,75,53,62,0,10,420,1919,0.0,0.0,29.45,30.1,5.1,11,7.4,2014,31,May,0,0,0,0,0,0,0,0,0,22,71.0,66.0,64.0,0.0,0.0,0.03,1900-01-01 04:20:00,1900-01-01 19:19:00,14,14.0,14.0,14.0,46.34169965036616,47.452541134851316,54.261483459258244,58.171338048012444
1,2014-06-01,90,63,77,59,66,0,12,419,1920,0.0,0.001,29.24,29.96,12.9,18,13.0,2014,1,Jun,0,0,0,0,0,0,0,0,0,22,75.0,68.0,66.0,0.0,0.0,0.68,1900-01-01 04:19:00,1900-01-01 19:20:00,15,14.0,14.0,14.0,53.88278271337782,46.34169965036616,58.72415031426328,65.26275702500878
2,2014-06-01,92,69,81,60,68,0,16,419,1920,0.0,0.001,29.31,29.95,12.0,18,12.1,2014,1,Jun,0,0,0,0,0,0,0,0,0,22,77.0,71.0,65.0,0.001,0.0,0.0,1900-01-01 04:19:00,1900-01-01 19:20:00,15,15.0,14.0,14.0,48.97802920967659,53.88278271337782,47.452541134851316,60.51351427175066
1,2014-06-02,83,68,76,62,67,0,11,419,1920,0.0,0.14,29.11,29.83,13.2,22,14.6,2014,2,Jun,0,0,0,0,0,0,0,0,0,23,81.0,75.0,67.0,0.001,0.0,0.0,1900-01-01 04:19:00,1900-01-01 19:20:00,15,15.0,14.0,14.0,61.95218248878987,48.97802920967659,46.34169965036616,65.38468100759198
2,2014-06-02,85,69,77,65,70,0,12,419,1920,0.0,0.2,29.18,29.82,13.4,22,15.0,2014,2,Jun,0,0,0,0,0,0,0,0,0,23,76.0,77.0,66.0,0.14,0.001,0.0,1900-01-01 04:19:00,1900-01-01 19:20:00,15,15.0,15.0,14.0,66.57290939376271,61.95218248878987,53.88278271337782,54.261483459258244
1,2014-06-03,81,66,74,50,60,0,9,418,1921,0.0,0.0,29.18,29.89,7.2,28,9.8,2014,3,Jun,0,0,0,0,0,0,0,0,0,23,77.0,81.0,68.0,0.2,0.001,0.0,1900-01-01 04:18:00,1900-01-01 19:21:00,15,15.0,15.0,14.0,42.891690595258844,66.57290939376271,48.97802920967659,58.72415031426328
2,2014-06-03,82,70,76,53,62,0,11,418,1921,0.0,0.0,29.24,29.88,3.7,29,10.5,2014,3,Jun,0,0,0,0,0,0,0,0,0,23,74.0,76.0,71.0,0.0,0.14,0.0,1900-01-01 04:18:00,1900-01-01 19:21:00,15,15.0,15.0,14.0,44.82589184516837,42.891690595258844,61.95218248878987,47.452541134851316
1,2014-06-04,70,55,63,53,57,2,0,418,1922,0.0,0.19,29.13,29.85,7.8,6,9.3,2014,4,Jun,0,0,0,0,0,1,0,0,0,23,76.0,77.0,75.0,0.0,0.2,0.0,1900-01-01 04:18:00,1900-01-01 19:22:00,15,15.0,15.0,14.0,69.85514922970945,44.82589184516837,66.57290939376271,46.34169965036616
2,2014-06-04,72,58,65,56,59,0,0,418,1922,0.0,0.12,29.18,29.84,8.5,6,10.9,2014,4,Jun,0,0,0,0,0,1,0,0,0,23,63.0,74.0,77.0,0.19,0.0,0.001,1900-01-01 04:18:00,1900-01-01 19:22:00,15,15.0,15.0,15.0,72.66311710823595,69.85514922970945,42.891690595258844,53.88278271337782
1,2014-06-05,76,52,64,42,53,1,0,417,1923,0.0,0.0,29.23,29.95,5.0,6,6.0,2014,5,Jun,0,0,0,0,0,0,0,0,0,23,65.0,76.0,81.0,0.12,0.0,0.001,1900-01-01 04:17:00,1900-01-01 19:23:00,15,15.0,15.0,15.0,44.605627905511625,72.66311710823595,44.82589184516837,48.97802920967659
2,2014-06-05,75,56,66,44,55,0,1,417,1923,0.0,0.0,29.29,29.94,6.5,6,7.8,2014,5,Jun,0,0,0,0,0,0,0,0,0,23,64.0,63.0,76.0,0.0,0.19,0.14,1900-01-01 04:17:00,1900-01-01 19:23:00,15,15.0,15.0,15.0,44.92573574794849,44.605627905511625,69.85514922970945,61.95218248878987
1,2014-06-06,81,49,65,40,54,0,0,417,1923,0.0,0.0,29.26,29.98,3.9,11,4.9,2014,6,Jun,0,0,0,0,0,0,0,0,0,23,66.0,65.0,77.0,0.0,0.12,0.2,1900-01-01 04:17:00,1900-01-01 19:23:00,15,15.0,15.0,15.0,39.86753951036619,44.92573574794849,72.66311710823595,66.57290939376271
2,2014-06-06,82,54,68,42,55,0,3,417,1923,0.0,0.0,29.32,29.97,4.8,9,5.6,2014,6,Jun,0,0,0,0,0,0,0,0,0,23,65.0,64.0,74.0,0.0,0.0,0.0,1900-01-01 04:17:00,1900-01-01 19:23:00,15,15.0,15.0,15.0,38.83429713502358,39.86753951036619,44.605627905511625,42.891690595258844
1,2014-06-07,84,57,71,50,59,0,6,417,1924,0.0,0.08,29.18,29.91,3.3,9,7.7,2014,7,Jun,0,0,0,0,0,0,0,0,0,23,68.0,66.0,76.0,0.0,0.0,0.0,1900-01-01 04:17:00,1900-01-01 19:24:00,15,15.0,15.0,15.0,47.452541134851316,38.83429713502358,44.92573574794849,44.82589184516837
2,2014-06-07,85,62,74,51,60,0,9,417,1924,0.0,0.12,29.23,29.89,4.2,10,7.1,2014,7,Jun,0,0,0,0,0,0,0,0,0,23,71.0,65.0,63.0,0.08,0.0,0.19,1900-01-01 04:17:00,1900-01-01 19:24:00,15,15.0,15.0,15.0,44.51223074679096,47.452541134851316,39.86753951036619,69.85514922970945
1,2014-06-08,72,54,63,44,53,2,0,417,1925,0.0,0.23,29.28,29.98,13.9,2,14.1,2014,8,Jun,0,0,0,0,0,0,0,0,0,23,74.0,68.0,65.0,0.12,0.0,0.12,1900-01-01 04:17:00,1900-01-01 19:25:00,15,15.0,15.0,15.0,49.879267159266256,44.51223074679096,38.83429713502358,72.66311710823595
2,2014-06-08,70,55,63,48,55,2,0,417,1925,0.0,0.21,29.33,29.97,15.4,1,15.7,2014,8,Jun,0,0,0,0,0,1,0,0,0,23,63.0,71.0,64.0,0.23,0.08,0.0,1900-01-01 04:17:00,1900-01-01 19:25:00,15,15.0,15.0,15.0,58.031663995915814,49.879267159266256,47.452541134851316,44.605627905511625
1,2014-06-09,78,55,67,48,55,0,2,416,1925,0.0,0.0,29.24,29.96,7.7,4,8.5,2014,9,Jun,0,0,0,0,0,0,0,0,0,24,63.0,74.0,66.0,0.21,0.12,0.0,1900-01-01 04:16:00,1900-01-01 19:25:00,15,15.0,15.0,15.0,50.49279234559083,58.031663995915814,44.51223074679096,44.92573574794849
2,2014-06-09,79,56,68,52,58,0,3,416,1925,0.0,0.0,29.29,29.94,6.3,4,8.0,2014,9,Jun,0,0,0,0,0,0,0,0,0,24,67.0,63.0,65.0,0.0,0.23,0.0,1900-01-01 04:16:00,1900-01-01 19:25:00,15,15.0,15.0,15.0,56.604885471591594,50.49279234559083,49.879267159266256,39.86753951036619
1,2014-06-10,66,56,61,51,55,4,0,416,1926,0.0,1.26,29.12,29.87,10.0,3,10.3,2014,10,Jun,0,0,0,0,0,1,0,0,0,24,68.0,63.0,68.0,0.0,0.21,0.0,1900-01-01 04:16:00,1900-01-01 19:26:00,15,15.0,15.0,15.0,69.63314345758658,56.604885471591594,58.031663995915814,38.83429713502358
2,2014-06-10,70,59,65,56,59,0,0,416,1926,0.0,0.45,29.17,29.85,8.3,3,9.1,2014,10,Jun,0,0,0,1,0,1,0,0,0,24,61.0,67.0,71.0,1.26,0.0,0.08,1900-01-01 04:16:00,1900-01-01 19:26:00,15,15.0,15.0,15.0,72.66311710823595,69.63314345758658,50.49279234559083,47.452541134851316
1,2014-06-11,67,57,62,55,58,3,0,416,1926,0.0,0.52,29.0,29.71,6.4,34,7.4,2014,11,Jun,0,0,0,1,0,1,0,0,0,24,65.0,68.0,74.0,0.45,0.0,0.12,1900-01-01 04:16:00,1900-01-01 19:26:00,15,15.0,15.0,15.0,77.83690302829869,72.66311710823595,56.604885471591594,44.51223074679096
2,2014-06-11,69,62,66,60,62,0,1,416,1926,0.0,0.03,29.05,29.7,2.2,36,5.8,2014,11,Jun,0,0,0,1,0,1,0,0,1,24,62.0,61.0,63.0,0.52,1.26,0.23,1900-01-01 04:16:00,1900-01-01 19:26:00,15,15.0,15.0,15.0,81.01256617934504,77.83690302829869,69.63314345758658,49.879267159266256
1,2014-06-12,79,58,69,56,62,0,4,416,1927,0.0,0.001,29.08,29.78,8.6,27,10.0,2014,12,Jun,0,0,0,1,0,1,0,0,0,24,66.0,65.0,63.0,0.03,0.45,0.21,1900-01-01 04:16:00,1900-01-01 19:27:00,15,15.0,15.0,15.0,63.2993937678021,81.01256617934504,72.66311710823595,58.031663995915814
2,2014-06-12,82,63,73,59,64,0,8,416,1927,0.0,0.01,29.13,29.77,8.9,26,9.8,2014,12,Jun,0,0,0,1,0,1,0,0,0,24,69.0,62.0,67.0,0.001,0.52,0.0,1900-01-01 04:16:00,1900-01-01 19:27:00,15,15.0,15.0,15.0,61.566693840091716,63.2993937678021,77.83690302829869,50.49279234559083
1,2014-06-13,75,55,65,41,52,0,0,416,1927,0.0,0.0,29.26,29.96,6.4,31,9.8,2014,13,Jun,0,0,0,0,0,0,0,0,0,24,73.0,66.0,68.0,0.01,0.03,0.0,1900-01-01 04:16:00,1900-01-01 19:27:00,15,15.0,15.0,15.0,41.44501440351339,61.566693840091716,81.01256617934504,56.604885471591594
2,2014-06-13,75,57,66,45,55,0,1,416,1927,0.0,0.0,29.32,29.95,3.4,34,7.5,2014,13,Jun,0,0,0,0,0,0,0,0,0,24,65.0,69.0,61.0,0.0,0.001,1.26,1900-01-01 04:16:00,1900-01-01 19:27:00,15,15.0,15.0,15.0,46.670589317982206,41.44501440351339,63.2993937678021,69.63314345758658
1,2014-06-14,79,52,66,43,55,0,1,416,1928,0.0,0.0,29.31,30.03,7.8,17,8.3,2014,14,Jun,0,0,0,0,0,0,0,0,0,24,66.0,73.0,65.0,0.0,0.01,0.45,1900-01-01 04:16:00,1900-01-01 19:28:00,15,15.0,15.0,15.0,43.238607370265335,46.670589317982206,61.566693840091716,72.66311710823595
2,2014-06-14,80,57,69,43,56,0,4,416,1928,0.0,0.0,29.37,30.02,7.5,17,8.6,2014,14,Jun,0,0,0,0,0,0,0,0,0,24,66.0,65.0,62.0,0.0,0.0,0.52,1900-01-01 04:16:00,1900-01-01 19:28:00,15,15.0,15.0,15.0,38.9971739573612,43.238607370265335,41.44501440351339,77.83690302829869
1,2014-06-15,84,60,72,55,63,0,7,416,1928,0.0,0.0,29.17,29.89,14.3,19,15.7,2014,15,Jun,0,0,0,0,0,0,0,0,0,24,69.0,66.0,66.0,0.0,0.0,0.03,1900-01-01 04:16:00,1900-01-01 19:28:00,15,15.0,15.0,15.0,55.12957950056294,38.9971739573612,46.670589317982206,81.01256617934504
2,2014-06-15,86,64,75,58,65,0,10,416,1928,0.0,0.001,29.24,29.89,13.4,19,14.5,2014,15,Jun,0,0,0,0,0,0,0,0,0,24,72.0,66.0,69.0,0.0,0.0,0.001,1900-01-01 04:16:00,1900-01-01 19:28:00,15,15.0,15.0,15.0,55.55599735876719,55.12957950056294,43.238607370265335,63.2993937678021
